id,dbt_valid_from,dbt_valid_to,type
750,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
750,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
751,2024-01-01T00:00:00,,initial_load
752,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
752,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
753,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
753,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
754,2024-01-01T00:00:00,2024-01-07T00:00:00,deleted_row
755,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
755,2024-01-02T00:00:00,2024-01-03T00:00:00,deleted_row
756,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
756,2024-01-03T00:00:00,2024-01-10T00:00:00,updated_row
756,2024-01-10T00:00:00,2024-01-24T00:00:00,deleted_row
757,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
757,2024-01-10T00:00:00,2024-01-13T00:00:00,deleted_row
758,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
758,2024-01-10T00:00:00,2024-02-19T00:00:00,deleted_row
759,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
759,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
759,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
760,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
760,2024-01-02T00:00:00,2024-02-18T00:00:00,updated_row
760,2024-02-18T00:00:00,,updated_row
761,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
761,2024-01-04T00:00:00,2024-01-06T00:00:00,updated_row
761,2024-01-06T00:00:00,2024-02-14T00:00:00,updated_row
761,2024-02-14T00:00:00,,updated_row
762,2024-01-01T00:00:00,2024-01-17T00:00:00,initial_load
762,2024-01-17T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
763,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
763,2024-01-09T00:00:00,2024-01-10T00:00:00,updated_row
763,2024-01-10T00:00:00,2024-01-16T00:00:00,anomaly_updated_row
763,2024-01-16T00:00:00,2024-01-18T00:00:00,updated_row
763,2024-01-18T00:00:00,2024-02-01T00:00:00,updated_row
763,2024-02-01T00:00:00,,anomaly_updated_row
764,2024-01-01T00:00:00,2024-02-22T00:00:00,initial_load
764,2024-02-22T00:00:00,,updated_row
765,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
765,2024-01-10T00:00:00,2024-01-15T00:00:00,anomaly_updated_row
765,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
766,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
766,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
767,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
768,2024-01-01T00:00:00,2024-01-27T00:00:00,deleted_row
769,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
769,2024-01-10T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
770,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
770,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
770,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
771,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
771,2024-01-10T00:00:00,2024-01-29T00:00:00,anomaly_updated_row
771,2024-01-29T00:00:00,,updated_row
772,2024-01-01T00:00:00,2024-01-08T00:00:00,deleted_row
773,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
773,2024-01-09T00:00:00,2024-01-10T00:00:00,updated_row
773,2024-01-10T00:00:00,2024-01-21T00:00:00,deleted_row
774,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
774,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
775,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
775,2024-01-10T00:00:00,2024-02-24T00:00:00,anomaly_updated_row
775,2024-02-24T00:00:00,,updated_row
776,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
776,2024-01-09T00:00:00,2024-01-10T00:00:00,updated_row
776,2024-01-10T00:00:00,2024-01-26T00:00:00,anomaly_updated_row
776,2024-01-26T00:00:00,2024-01-28T00:00:00,updated_row
776,2024-01-28T00:00:00,,updated_row
777,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
777,2024-01-10T00:00:00,2024-01-13T00:00:00,anomaly_updated_row
777,2024-01-13T00:00:00,2024-02-03T00:00:00,updated_row
777,2024-02-03T00:00:00,2024-02-05T00:00:00,updated_row
777,2024-02-05T00:00:00,,updated_row
778,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
778,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
778,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
779,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
779,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
780,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
780,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
780,2024-01-10T00:00:00,2024-02-24T00:00:00,anomaly_updated_row
780,2024-02-24T00:00:00,,updated_row
781,2024-01-01T00:00:00,2024-01-16T00:00:00,initial_load
781,2024-01-16T00:00:00,2024-02-04T00:00:00,updated_row
781,2024-02-04T00:00:00,,updated_row
782,2024-01-01T00:00:00,2024-01-02T00:00:00,deleted_row
783,2024-01-01T00:00:00,2024-01-14T00:00:00,initial_load
783,2024-01-14T00:00:00,2024-02-01T00:00:00,updated_row
783,2024-02-01T00:00:00,,anomaly_updated_row
784,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
784,2024-01-10T00:00:00,2024-02-22T00:00:00,anomaly_updated_row
784,2024-02-22T00:00:00,,updated_row
785,2024-01-01T00:00:00,2024-01-19T00:00:00,initial_load
785,2024-01-19T00:00:00,2024-01-20T00:00:00,updated_row
785,2024-01-20T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
786,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
786,2024-01-10T00:00:00,2024-01-14T00:00:00,anomaly_updated_row
786,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
787,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
787,2024-01-10T00:00:00,2024-02-01T00:00:00,anomaly_updated_row
787,2024-02-01T00:00:00,,anomaly_updated_row
788,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
788,2024-01-10T00:00:00,,anomaly_updated_row
789,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
789,2024-01-10T00:00:00,,anomaly_updated_row
790,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
790,2024-01-10T00:00:00,2024-01-28T00:00:00,anomaly_updated_row
790,2024-01-28T00:00:00,2024-02-21T00:00:00,deleted_row
791,2024-01-01T00:00:00,2024-02-16T00:00:00,initial_load
791,2024-02-16T00:00:00,,updated_row
792,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
792,2024-01-05T00:00:00,2024-01-19T00:00:00,updated_row
792,2024-01-19T00:00:00,,updated_row
793,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
793,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
793,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
794,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
795,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
795,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
795,2024-01-10T00:00:00,2024-01-16T00:00:00,anomaly_updated_row
795,2024-01-16T00:00:00,2024-01-19T00:00:00,updated_row
795,2024-01-19T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
796,2024-01-01T00:00:00,,initial_load
797,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
798,2024-01-01T00:00:00,2024-01-07T00:00:00,deleted_row
799,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
799,2024-01-10T00:00:00,,anomaly_updated_row
800,2024-01-01T00:00:00,2024-02-22T00:00:00,initial_load
800,2024-02-22T00:00:00,,updated_row
801,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
801,2024-01-03T00:00:00,2024-01-28T00:00:00,updated_row
801,2024-01-28T00:00:00,,updated_row
802,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
802,2024-01-04T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
803,2024-01-01T00:00:00,2024-01-15T00:00:00,initial_load
803,2024-01-15T00:00:00,2024-01-19T00:00:00,updated_row
803,2024-01-19T00:00:00,2024-01-20T00:00:00,deleted_row
804,2024-01-01T00:00:00,2024-01-09T00:00:00,deleted_row
805,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
805,2024-01-10T00:00:00,2024-02-21T00:00:00,anomaly_updated_row
805,2024-02-21T00:00:00,,updated_row
806,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
806,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
806,2024-01-10T00:00:00,2024-01-11T00:00:00,deleted_row
807,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
807,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
808,2024-01-01T00:00:00,2024-01-14T00:00:00,initial_load
808,2024-01-14T00:00:00,2024-01-24T00:00:00,updated_row
808,2024-01-24T00:00:00,,updated_row
809,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
809,2024-01-04T00:00:00,2024-01-10T00:00:00,updated_row
809,2024-01-10T00:00:00,2024-01-14T00:00:00,anomaly_updated_row
809,2024-01-14T00:00:00,2024-01-24T00:00:00,updated_row
809,2024-01-24T00:00:00,2024-02-01T00:00:00,updated_row
809,2024-02-01T00:00:00,2024-02-02T00:00:00,updated_row
809,2024-02-02T00:00:00,2024-02-03T00:00:00,deleted_row
810,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
810,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
811,2024-01-01T00:00:00,2024-01-13T00:00:00,deleted_row
812,2024-01-01T00:00:00,2024-01-14T00:00:00,initial_load
812,2024-01-14T00:00:00,2024-02-15T00:00:00,updated_row
812,2024-02-15T00:00:00,2024-02-28T00:00:00,updated_row
812,2024-02-28T00:00:00,,updated_row
813,2024-01-01T00:00:00,2024-01-06T00:00:00,deleted_row
814,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
814,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
815,2024-01-01T00:00:00,2024-01-11T00:00:00,initial_load
815,2024-01-11T00:00:00,2024-01-12T00:00:00,updated_row
815,2024-01-12T00:00:00,2024-01-18T00:00:00,deleted_row
816,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
817,2024-01-01T00:00:00,2024-01-21T00:00:00,initial_load
817,2024-01-21T00:00:00,2024-01-25T00:00:00,updated_row
817,2024-01-25T00:00:00,2024-02-16T00:00:00,updated_row
817,2024-02-16T00:00:00,2024-02-21T00:00:00,updated_row
817,2024-02-21T00:00:00,,updated_row
818,2024-01-01T00:00:00,2024-01-20T00:00:00,initial_load
818,2024-01-20T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
819,2024-01-01T00:00:00,2024-02-09T00:00:00,initial_load
819,2024-02-09T00:00:00,,updated_row
820,2024-01-01T00:00:00,2024-01-16T00:00:00,deleted_row
821,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
821,2024-01-10T00:00:00,2024-01-24T00:00:00,anomaly_updated_row
821,2024-01-24T00:00:00,2024-01-26T00:00:00,deleted_row
822,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
822,2024-01-10T00:00:00,,anomaly_updated_row
823,2024-01-01T00:00:00,2024-01-12T00:00:00,initial_load
823,2024-01-12T00:00:00,2024-01-31T00:00:00,deleted_row
824,2024-01-01T00:00:00,,initial_load
825,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
825,2024-01-10T00:00:00,2024-01-11T00:00:00,anomaly_updated_row
825,2024-01-11T00:00:00,2024-01-22T00:00:00,updated_row
825,2024-01-22T00:00:00,2024-02-01T00:00:00,updated_row
825,2024-02-01T00:00:00,2024-02-12T00:00:00,anomaly_updated_row
825,2024-02-12T00:00:00,2024-02-18T00:00:00,updated_row
825,2024-02-18T00:00:00,,updated_row
826,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
826,2024-01-02T00:00:00,2024-01-15T00:00:00,deleted_row
827,2024-01-01T00:00:00,2024-01-28T00:00:00,initial_load
827,2024-01-28T00:00:00,,updated_row
828,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
828,2024-01-10T00:00:00,2024-02-22T00:00:00,anomaly_updated_row
828,2024-02-22T00:00:00,,updated_row
829,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
829,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
829,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
830,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
830,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
831,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
831,2024-01-04T00:00:00,2024-01-10T00:00:00,updated_row
831,2024-01-10T00:00:00,2024-01-11T00:00:00,anomaly_updated_row
831,2024-01-11T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
832,2024-01-01T00:00:00,2024-01-11T00:00:00,initial_load
832,2024-01-11T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
833,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
833,2024-01-10T00:00:00,,anomaly_updated_row
834,2024-01-01T00:00:00,2024-01-19T00:00:00,deleted_row
835,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
835,2024-01-10T00:00:00,2024-02-07T00:00:00,anomaly_updated_row
835,2024-02-07T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
836,2024-01-01T00:00:00,2024-01-06T00:00:00,deleted_row
837,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
837,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
838,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
838,2024-01-04T00:00:00,2024-02-18T00:00:00,deleted_row
839,2024-01-01T00:00:00,2024-02-18T00:00:00,initial_load
839,2024-02-18T00:00:00,,updated_row
840,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
840,2024-01-10T00:00:00,2024-01-27T00:00:00,anomaly_updated_row
840,2024-01-27T00:00:00,2024-02-23T00:00:00,updated_row
840,2024-02-23T00:00:00,,updated_row
841,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
842,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
842,2024-01-04T00:00:00,2024-01-10T00:00:00,updated_row
842,2024-01-10T00:00:00,2024-01-26T00:00:00,anomaly_updated_row
842,2024-01-26T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
843,2024-01-01T00:00:00,2024-01-30T00:00:00,initial_load
843,2024-01-30T00:00:00,2024-02-06T00:00:00,updated_row
843,2024-02-06T00:00:00,,updated_row
844,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
844,2024-01-09T00:00:00,2024-01-10T00:00:00,updated_row
844,2024-01-10T00:00:00,2024-01-10T00:00:00,updated_row
844,2024-01-10T00:00:00,2024-01-29T00:00:00,anomaly_updated_row
844,2024-01-29T00:00:00,2024-02-20T00:00:00,updated_row
844,2024-02-20T00:00:00,,updated_row
845,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
845,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
845,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
846,2024-01-01T00:00:00,2024-01-14T00:00:00,initial_load
846,2024-01-14T00:00:00,2024-02-24T00:00:00,updated_row
846,2024-02-24T00:00:00,,updated_row
847,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
847,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
848,2024-01-01T00:00:00,2024-01-16T00:00:00,initial_load
848,2024-01-16T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
849,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
849,2024-01-09T00:00:00,2024-01-10T00:00:00,updated_row
849,2024-01-10T00:00:00,2024-02-03T00:00:00,anomaly_updated_row
849,2024-02-03T00:00:00,,updated_row
850,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
850,2024-01-10T00:00:00,2024-01-22T00:00:00,anomaly_updated_row
850,2024-01-22T00:00:00,2024-02-20T00:00:00,updated_row
850,2024-02-20T00:00:00,,updated_row
851,2024-01-01T00:00:00,2024-01-14T00:00:00,deleted_row
852,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
852,2024-01-10T00:00:00,2024-01-13T00:00:00,anomaly_updated_row
852,2024-01-13T00:00:00,2024-01-22T00:00:00,updated_row
852,2024-01-22T00:00:00,2024-02-17T00:00:00,updated_row
852,2024-02-17T00:00:00,2024-02-19T00:00:00,updated_row
852,2024-02-19T00:00:00,,updated_row
853,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
853,2024-01-10T00:00:00,2024-02-08T00:00:00,deleted_row
854,2024-01-01T00:00:00,2024-01-07T00:00:00,initial_load
854,2024-01-07T00:00:00,2024-01-10T00:00:00,deleted_row
855,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
855,2024-01-10T00:00:00,2024-01-27T00:00:00,anomaly_updated_row
855,2024-01-27T00:00:00,,updated_row
856,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
856,2024-01-10T00:00:00,2024-01-13T00:00:00,anomaly_updated_row
856,2024-01-13T00:00:00,2024-02-24T00:00:00,updated_row
856,2024-02-24T00:00:00,,updated_row
857,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
857,2024-01-10T00:00:00,2024-02-20T00:00:00,anomaly_updated_row
857,2024-02-20T00:00:00,,updated_row
858,2024-01-01T00:00:00,2024-01-06T00:00:00,deleted_row
859,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
859,2024-01-03T00:00:00,,updated_row
860,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
860,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
861,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
861,2024-01-06T00:00:00,,updated_row
862,2024-01-01T00:00:00,,initial_load
863,2024-01-01T00:00:00,2024-01-23T00:00:00,initial_load
863,2024-01-23T00:00:00,2024-01-26T00:00:00,updated_row
863,2024-01-26T00:00:00,,updated_row
864,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
864,2024-01-03T00:00:00,2024-01-10T00:00:00,updated_row
864,2024-01-10T00:00:00,2024-01-23T00:00:00,deleted_row
865,2024-01-01T00:00:00,2024-02-02T00:00:00,initial_load
865,2024-02-02T00:00:00,2024-02-10T00:00:00,updated_row
865,2024-02-10T00:00:00,,updated_row
866,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
866,2024-01-10T00:00:00,2024-01-14T00:00:00,anomaly_updated_row
866,2024-01-14T00:00:00,2024-02-11T00:00:00,updated_row
866,2024-02-11T00:00:00,,updated_row
867,2024-01-01T00:00:00,2024-01-19T00:00:00,initial_load
867,2024-01-19T00:00:00,2024-01-20T00:00:00,updated_row
867,2024-01-20T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
868,2024-01-01T00:00:00,2024-01-02T00:00:00,deleted_row
869,2024-01-01T00:00:00,2024-01-20T00:00:00,initial_load
869,2024-01-20T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
870,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
870,2024-01-06T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
871,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
871,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
871,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
872,2024-01-01T00:00:00,2024-01-07T00:00:00,initial_load
872,2024-01-07T00:00:00,2024-01-11T00:00:00,updated_row
872,2024-01-11T00:00:00,2024-01-13T00:00:00,updated_row
872,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
873,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
873,2024-01-10T00:00:00,2024-02-02T00:00:00,anomaly_updated_row
873,2024-02-02T00:00:00,,updated_row
874,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
874,2024-01-10T00:00:00,2024-01-18T00:00:00,anomaly_updated_row
874,2024-01-18T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
875,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
875,2024-01-10T00:00:00,,anomaly_updated_row
876,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
876,2024-01-10T00:00:00,2024-01-22T00:00:00,anomaly_updated_row
876,2024-01-22T00:00:00,2024-02-06T00:00:00,updated_row
876,2024-02-06T00:00:00,2024-02-20T00:00:00,updated_row
876,2024-02-20T00:00:00,2024-02-25T00:00:00,updated_row
876,2024-02-25T00:00:00,,updated_row
877,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
877,2024-01-10T00:00:00,2024-01-29T00:00:00,anomaly_updated_row
877,2024-01-29T00:00:00,2024-01-31T00:00:00,updated_row
877,2024-01-31T00:00:00,2024-02-08T00:00:00,deleted_row
878,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
879,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
879,2024-01-06T00:00:00,2024-01-09T00:00:00,updated_row
879,2024-01-09T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
880,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
881,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
881,2024-01-09T00:00:00,2024-01-10T00:00:00,updated_row
881,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
882,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
882,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
883,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
883,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
884,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
884,2024-01-10T00:00:00,2024-01-15T00:00:00,anomaly_updated_row
884,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
885,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
886,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
886,2024-01-03T00:00:00,2024-01-04T00:00:00,updated_row
886,2024-01-04T00:00:00,2024-01-08T00:00:00,deleted_row
887,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
887,2024-01-10T00:00:00,2024-01-19T00:00:00,anomaly_updated_row
887,2024-01-19T00:00:00,2024-02-28T00:00:00,deleted_row
888,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
888,2024-01-10T00:00:00,2024-02-05T00:00:00,anomaly_updated_row
888,2024-02-05T00:00:00,2024-02-16T00:00:00,updated_row
888,2024-02-16T00:00:00,,updated_row
889,2024-01-01T00:00:00,2024-01-10T00:00:00,deleted_row
890,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
890,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
891,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
891,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
891,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
892,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
893,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
893,2024-01-03T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
894,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
894,2024-01-10T00:00:00,2024-01-11T00:00:00,deleted_row
895,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
895,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
895,2024-01-10T00:00:00,2024-01-10T00:00:00,updated_row
895,2024-01-10T00:00:00,2024-01-26T00:00:00,anomaly_updated_row
895,2024-01-26T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
896,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
896,2024-01-10T00:00:00,,anomaly_updated_row
897,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
897,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
898,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
